ANO_MES,STATUS,SEGMENTO,QTD_CLIENTES,CLIENTES_ATIVOS_30_DIAS,CLIENTES_ATIVOS_60_DIAS,CLIENTES_ATIVOS_90_DIAS
2022-11-01,Inativo,Em Risco,3455,8,11,12
2022-11-01,Inativo,Hibernando,4098,9,9,9
2022-11-01,Inativo,Perdido,4726,3,6,6
2022-11-01,Inativo,Precisa de Atencao,40,0,0,0
2022-11-01,Inativo,Quase Dormindo,129,0,0,0
2022-11-01,Inativo,,10,0,0,0
2022-11-01,Não Ativado,Clientes Fieis,1,1,1,1
2022-11-01,Não Ativado,Clientes Promissores,1,0,1,1
2022-11-01,Não Ativado,Hibernando,1,0,0,0
2022-11-01,Não Ativado,Nao Perder!,3,0,0,0
2022-11-01,Não Ativado,Perdido,5,0,0,0
2022-11-01,Não Ativado,,24872,56,65,70
2022-12-01,Ativo,Campeao,6552,6470,6552,6552
2022-12-01,Ativo,Clientes Fieis,7503,7337,7501,7502
2022-12-01,Ativo,Novos Clientes,2228,2147,2227,2227
2022-12-01,Ativo,Potencial Fiel,8659,8391,8656,8656
2022-12-01,Ativo,,92,92,92,92
2022-12-01,Churn,Em Risco,1300,1,1,1
2022-12-01,Churn,Hibernando,63,0,0,0
2022-12-01,Churn,Nao Perder!,14,1,1,1
2022-12-01,Churn,Perdido,13052,8,8,10
2022-12-01,Churn,,66664,12,12,12
2022-12-01,Dormente,Campeao,58,0,58,58
2022-12-01,Dormente,Clientes Fieis,4847,36,3410,4806
2022-12-01,Dormente,Clientes Promissores,1979,1,1857,1977
2022-12-01,Dormente,Novos Clientes,69,0,69,69
2022-12-01,Dormente,Potencial Fiel,6014,20,5712,6012
2022-12-01,Dormente,Precisa de Atencao,1926,5,5,1859
2022-12-01,Dormente,Quase Dormindo,3902,6,7,3723
2022-12-01,Dormente,,24,0,14,24
2022-12-01,Inativo,Clientes Fieis,35,0,0,0
2022-12-01,Inativo,Em Risco,3926,11,11,11
2022-12-01,Inativo,Hibernando,4597,6,7,8
2022-12-01,Inativo,Perdido,5147,9,10,11
2022-12-01,Inativo,Precisa de Atencao,64,0,0,0
2022-12-01,Inativo,Quase Dormindo,148,1,1,1
2022-12-01,Inativo,,11,0,0,0
2022-12-01,Não Ativado,Em Risco,1,0,0,0
2022-12-01,Não Ativado,Hibernando,1,0,0,0
2022-12-01,Não Ativado,Perdido,7,0,0,0
2022-12-01,Não Ativado,Potencial Fiel,4,1,4,4
2022-12-01,Não Ativado,Precisa de Atencao,1,0,0,1
2022-12-01,Não Ativado,Quase Dormindo,1,0,0,1
2022-12-01,Não Ativado,,28736,70,76,85
2023-01-01,Ativo,Campeao,7883,7785,7883,7883
2023-01-01,Ativo,Clientes Fieis,7565,7401,7563,7563
2023-01-01,Ativo,Novos Clientes,1745,1674,1744,1744
2023-01-01,Ativo,Potencial Fiel,7778,7521,7772,7774
2023-01-01,Ativo,,84,83,84,84
2023-01-01,Churn,Em Risco,1132,3,3,3
2023-01-01,Churn,Hibernando,42,0,0,0
2023-01-01,Churn,Nao Perder!,12,0,0,0
2023-01-01,Churn,Perdido,10660,10,10,10
2023-01-01,Churn,,56060,8,10,10
2023-01-01,Dormente,Campeao,65,2,65,65
2023-01-01,Dormente,Clientes Fieis,5018,27,3635,4978
2023-01-01,Dormente,Clientes Promissores,1588,0,1477,1587
2023-01-01,Dormente,Novos Clientes,70,0,69,69
2023-01-01,Dormente,Potencial Fiel,5454,26,5150,5449
2023-01-01,Dormente,Precisa de Atencao,1729,4,5,1659
2023-01-01,Dormente,Quase Dormindo,3277,3,4,3138
2023-01-01,Dormente,,17,0,11,17
2023-01-01,Inativo,Clientes Fieis,34,0,0,0
2023-01-01,Inativo,Em Risco,3923,10,11,12
2023-01-01,Inativo,Hibernando,4225,5,5,5
2023-01-01,Inativo,Perdido,4554,6,6,6
2023-01-01,Inativo,Precisa de Atencao,52,0,0,0
2023-01-01,Inativo,Quase Dormindo,140,0,0,1
2023-01-01,Inativo,,15,0,0,0
2023-01-01,Não Ativado,Em Risco,1,0,0,0
2023-01-01,Não Ativado,Nao Perder!,1,0,0,0
2023-01-01,Não Ativado,Perdido,1,0,0,0
2023-01-01,Não Ativado,Quase Dormindo,1,0,0,1
2023-01-01,Não Ativado,,12638,67,74,78
2023-02-01,Ativo,Campeao,7836,7759,7836,7836
2023-02-01,Ativo,Clientes Fieis,7731,7543,7728,7731
2023-02-01,Ativo,Novos Clientes,1922,1853,1921,1921
2023-02-01,Ativo,Potencial Fiel,8141,7869,8140,8140
2023-02-01,Ativo,,86,85,86,86
2023-02-01,Churn,Em Risco,1130,3,4,5
2023-02-01,Churn,Hibernando,38,0,0,0
2023-02-01,Churn,Nao Perder!,13,0,0,0
2023-02-01,Churn,Perdido,11171,7,8,9
2023-02-01,Churn,,51778,12,13,14
2023-02-01,Dormente,Campeao,73,2,73,73
2023-02-01,Dormente,Clientes Fieis,5144,38,3651,5102
2023-02-01,Dormente,Clientes Promissores,1798,0,1680,1797
2023-02-01,Dormente,Novos Clientes,64,0,64,64
2023-02-01,Dormente,Potencial Fiel,5715,18,5460,5711
2023-02-01,Dormente,Precisa de Atencao,1746,5,5,1691
2023-02-01,Dormente,Quase Dormindo,3430,8,9,3283
2023-02-01,Dormente,,30,1,19,30
2023-02-01,Inativo,Clientes Fieis,31,0,0,0
2023-02-01,Inativo,Em Risco,3885,6,9,12
2023-02-01,Inativo,Hibernando,4206,8,9,9
2023-02-01,Inativo,Perdido,4577,2,2,2
2023-02-01,Inativo,Precisa de Atencao,49,0,0,0
2023-02-01,Inativo,Quase Dormindo,139,0,0,0
2023-02-01,Inativo,,13,0,0,0
2023-02-01,Não Ativado,Nao Perder!,1,0,0,0
2023-02-01,Não Ativado,Perdido,3,0,0,0
2023-02-01,Não Ativado,Potencial Fiel,1,1,1,1
2023-02-01,Não Ativado,,28870,78,83,92
2023-03-01,Ativo,Campeao,7099,7011,7099,7099
2023-03-01,Ativo,Clientes Fieis,7608,7431,7607,7607
2023-03-01,Ativo,Novos Clientes,1973,1908,1973,1973
2023-03-01,Ativo,Potencial Fiel,8753,8488,8752,8752
2023-03-01,Ativo,,80,80,80,80
2023-03-01,Churn,Em Risco,1233,4,6,6
2023-03-01,Churn,Hibernando,48,0,0,0
2023-03-01,Churn,Nao Perder!,17,0,0,0
2023-03-01,Churn,Perdido,12273,8,9,10
2023-03-01,Churn,,59198,15,16,18
2023-03-01,Dormente,Campeao,72,2,72,72
2023-03-01,Dormente,Clientes Fieis,5172,33,3632,5137
2023-03-01,Dormente,Clientes Promissores,1981,3,1861,1978
2023-03-01,Dormente,Novos Clientes,65,0,65,65
2023-03-01,Dormente,Potencial Fiel,5952,25,5665,5948
2023-03-01,Dormente,Precisa de Atencao,1788,1,1,1715
2023-03-01,Dormente,Quase Dormindo,3738,6,7,3589
2023-03-01,Dormente,,28,1,16,26
2023-03-01,Inativo,Clientes Fieis,43,1,1,1
2023-03-01,Inativo,Em Risco,4124,10,10,11
2023-03-01,Inativo,Hibernando,4479,9,10,11
2023-03-01,Inativo,Perdido,4932,8,10,10
2023-03-01,Inativo,Precisa de Atencao,58,0,0,0
2023-03-01,Inativo,Quase Dormindo,120,0,0,0
2023-03-01,Inativo,,9,0,0,0
2023-03-01,Não Ativado,Nao Perder!,3,0,0,0
2023-03-01,Não Ativado,Novos Clientes,1,1,1,1
2023-03-01,Não Ativado,Perdido,5,0,0,0
2023-03-01,Não Ativado,Potencial Fiel,1,1,1,1
2023-03-01,Não Ativado,,30593,81,95,98
2023-04-01,Ativo,Campeao,7606,7515,7606,7606
2023-04-01,Ativo,Clientes Fieis,8019,7863,8017,8018
2023-04-01,Ativo,Novos Clientes,2059,1979,2059,2059
2023-04-01,Ativo,Potencial Fiel,8709,8442,8704,8705
2023-04-01,Ativo,,91,90,91,91
2023-04-01,Churn,Em Risco,1313,2,2,2
2023-04-01,Churn,Hibernando,51,0,0,0
2023-04-01,Churn,Nao Perder!,18,0,0,0
2023-04-01,Churn,Perdido,11831,11,11,12
2023-04-01,Churn,,59070,12,12,12
2023-04-01,Dormente,Campeao,68,0,68,68
2023-04-01,Dormente,Clientes Fieis,5381,40,3789,5337
2023-04-01,Dormente,Clientes Promissores,1958,2,1847,1957
2023-04-01,Dormente,Novos Clientes,70,0,70,70
2023-04-01,Dormente,Potencial Fiel,6081,16,5798,6078
2023-04-01,Dormente,Precisa de Atencao,1871,8,8,1809
2023-04-01,Dormente,Quase Dormindo,3677,9,9,3520
2023-04-01,Dormente,,29,1,21,29
2023-04-01,Inativo,Clientes Fieis,41,0,0,0
2023-04-01,Inativo,Em Risco,4109,6,8,10
2023-04-01,Inativo,Hibernando,4413,10,10,10
2023-04-01,Inativo,Perdido,4665,3,3,3
2023-04-01,Inativo,Precisa de Atencao,53,0,0,1
2023-04-01,Inativo,Quase Dormindo,142,0,0,0
2023-04-01,Inativo,,13,0,0,0
2023-04-01,Não Ativado,Em Risco,1,0,0,0
2023-04-01,Não Ativado,Hibernando,1,0,0,0
2023-04-01,Não Ativado,Nao Perder!,3,0,0,0
2023-04-01,Não Ativado,Perdido,3,0,0,0
2023-04-01,Não Ativado,Potencial Fiel,1,1,1,1
2023-04-01,Não Ativado,Quase Dormindo,1,0,0,1
2023-04-01,Não Ativado,,3580,86,92,97
2023-05-01,Ativo,Campeao,7132,7059,7132,7132
2023-05-01,Ativo,Clientes Fieis,7636,7481,7634,7634
2023-05-01,Ativo,Novos Clientes,2189,2099,2189,2189
2023-05-01,Ativo,Potencial Fiel,8841,8547,8834,8835
2023-05-01,Ativo,,88,87,88,88
2023-05-01,Churn,Em Risco,1268,1,1,1
2023-05-01,Churn,Hibernando,40,0,0,0
2023-05-01,Churn,Nao Perder!,18,0,0,0
2023-05-01,Churn,Perdido,12641,10,10,11
2023-05-01,Churn,,63396,13,15,16
2023-05-01,Dormente,Campeao,72,1,72,72
2023-05-01,Dormente,Clientes Fieis,5154,43,3719,5119
2023-05-01,Dormente,Clientes Promissores,1879,0,1766,1877
2023-05-01,Dormente,Novos Clientes,66,0,66,66
2023-05-01,Dormente,Potencial Fiel,6324,25,6028,6320
2023-05-01,Dormente,Precisa de Atencao,1767,1,1,1709
2023-05-01,Dormente,Quase Dormindo,3784,6,6,3616
2023-05-01,Dormente,,27,0,18,27
2023-05-01,Inativo,Clientes Fieis,40,0,0,0
2023-05-01,Inativo,Em Risco,4112,13,15,18
2023-05-01,Inativo,Hibernando,4645,4,5,7
2023-05-01,Inativo,Perdido,5023,0,0,0
2023-05-01,Inativo,Precisa de Atencao,58,0,0,0
2023-05-01,Inativo,Quase Dormindo,141,0,0,0
2023-05-01,Inativo,,13,0,0,0
2023-05-01,Não Ativado,Clientes Fieis,2,1,2,2
2023-05-01,Não Ativado,Em Risco,2,0,0,0
2023-05-01,Não Ativado,Hibernando,1,0,0,0
2023-05-01,Não Ativado,Perdido,2,0,0,0
2023-05-01,Não Ativado,Quase Dormindo,1,0,0,1
2023-05-01,Não Ativado,,17943,74,83,87
2023-06-01,Ativo,Campeao,6197,6128,6197,6197
2023-06-01,Ativo,Clientes Fieis,6834,6682,6833,6834
2023-06-01,Ativo,Novos Clientes,1951,1868,1949,1949
2023-06-01,Ativo,Potencial Fiel,7960,7721,7958,7959
2023-06-01,Ativo,,106,105,106,106
2023-06-01,Churn,Em Risco,1104,1,1,1
2023-06-01,Churn,Hibernando,35,0,0,0
2023-06-01,Churn,Nao Perder!,13,0,0,0
2023-06-01,Churn,Perdido,11262,5,6,6
2023-06-01,Churn,,57229,10,11,13
2023-06-01,Dormente,Campeao,56,0,56,56
2023-06-01,Dormente,Clientes Fieis,4572,30,3210,4534
2023-06-01,Dormente,Clientes Promissores,1813,3,1705,1813
2023-06-01,Dormente,Novos Clientes,75,0,75,75
2023-06-01,Dormente,Potencial Fiel,5438,19,5186,5430
2023-06-01,Dormente,Precisa de Atencao,1696,2,2,1638
2023-06-01,Dormente,Quase Dormindo,3377,9,10,3220
2023-06-01,Dormente,,22,1,11,22
2023-06-01,Inativo,Clientes Fieis,25,0,0,0
2023-06-01,Inativo,Em Risco,3614,5,7,8
2023-06-01,Inativo,Hibernando,4043,6,7,7
2023-06-01,Inativo,Perdido,4448,4,4,5
2023-06-01,Inativo,Precisa de Atencao,49,0,0,0
2023-06-01,Inativo,Quase Dormindo,118,0,0,0
2023-06-01,Inativo,,18,0,0,0
2023-06-01,Não Ativado,Hibernando,1,0,0,0
2023-06-01,Não Ativado,Nao Perder!,2,0,0,0
2023-06-01,Não Ativado,Perdido,1,0,0,0
2023-06-01,Não Ativado,Potencial Fiel,3,1,3,3
2023-06-01,Não Ativado,Quase Dormindo,2,0,0,2
2023-06-01,Não Ativado,,16378,62,66,77
2023-07-01,Ativo,Campeao,9370,9256,9370,9370
2023-07-01,Ativo,Clientes Fieis,9279,9078,9279,9279
2023-07-01,Ativo,Novos Clientes,2424,2369,2424,2424
2023-07-01,Ativo,Potencial Fiel,9744,9454,9738,9739
2023-07-01,Ativo,,99,98,99,99
2023-07-01,Churn,Em Risco,1412,1,1,1
2023-07-01,Churn,Hibernando,52,0,0,0
2023-07-01,Churn,Nao Perder!,22,0,0,0
2023-07-01,Churn,Perdido,13817,13,13,14
2023-07-01,Churn,,65849,10,10,10
2023-07-01,Dormente,Campeao,82,1,82,82
2023-07-01,Dormente,Clientes Fieis,6147,48,4433,6096
2023-07-01,Dormente,Clientes Promissores,2155,5,2041,2152
2023-07-01,Dormente,Novos Clientes,78,0,78,78
2023-07-01,Dormente,Potencial Fiel,6704,14,6347,6699
2023-07-01,Dormente,Precisa de Atencao,2120,6,8,2032
2023-07-01,Dormente,Quase Dormindo,4097,8,8,3943
2023-07-01,Dormente,,25,0,16,25
2023-07-01,Inativo,Clientes Fieis,25,0,0,0
2023-07-01,Inativo,Em Risco,4634,7,10,13
2023-07-01,Inativo,Hibernando,5136,9,10,10
2023-07-01,Inativo,Perdido,5369,7,7,9
2023-07-01,Inativo,Precisa de Atencao,60,1,1,1
2023-07-01,Inativo,Quase Dormindo,161,0,0,0
2023-07-01,Inativo,,7,0,0,0
2023-07-01,Não Ativado,Campeao,1,1,1,1
2023-07-01,Não Ativado,Em Risco,2,0,0,0
2023-07-01,Não Ativado,Nao Perder!,1,0,0,0
2023-07-01,Não Ativado,Novos Clientes,1,1,1,1
2023-07-01,Não Ativado,Perdido,4,0,0,0
2023-07-01,Não Ativado,Potencial Fiel,1,0,1,1
2023-07-01,Não Ativado,Quase Dormindo,1,0,0,1
2023-07-01,Não Ativado,,69938,84,93,99
2023-08-01,Ativo,Campeao,28428,28164,28426,28427
2023-08-01,Ativo,Clientes Fieis,21313,20870,21305,21308
2023-08-01,Ativo,Novos Clientes,3180,3049,3178,3178
2023-08-01,Ativo,Potencial Fiel,17609,17063,17599,17600
2023-08-01,Ativo,,228,227,228,228
2023-08-01,Churn,Em Risco,2477,3,3,3
2023-08-01,Churn,Hibernando,78,0,0,0
2023-08-01,Churn,Nao Perder!,42,0,0,0
2023-08-01,Churn,Perdido,19233,20,21,22
2023-08-01,Churn,,74850,18,19,19
2023-08-01,Dormente,Campeao,208,0,208,208
2023-08-01,Dormente,Clientes Fieis,14504,110,10602,14397
2023-08-01,Dormente,Clientes Promissores,2951,4,2785,2948
2023-08-01,Dormente,Novos Clientes,102,0,102,102
2023-08-01,Dormente,Potencial Fiel,11806,34,11199,11797
2023-08-01,Dormente,Precisa de Atencao,3989,8,12,3844
2023-08-01,Dormente,Quase Dormindo,6218,8,8,5954
2023-08-01,Dormente,,43,2,33,43
2023-08-01,Inativo,Clientes Fieis,82,0,0,0
2023-08-01,Inativo,Em Risco,8603,29,31,33
2023-08-01,Inativo,Hibernando,7923,19,20,23
2023-08-01,Inativo,Perdido,7493,11,11,11
2023-08-01,Inativo,Precisa de Atencao,96,0,0,0
2023-08-01,Inativo,Quase Dormindo,202,0,0,0
2023-08-01,Inativo,,13,0,0,0
2023-08-01,Não Ativado,Clientes Fieis,3,2,3,3
2023-08-01,Não Ativado,Em Risco,5,0,0,0
2023-08-01,Não Ativado,Nao Perder!,2,0,0,0
2023-08-01,Não Ativado,Perdido,3,0,0,0
2023-08-01,Não Ativado,,79788,166,177,189
2023-09-01,Ativo,Campeao,18340,18149,18340,18340
2023-09-01,Ativo,Clientes Fieis,14828,14478,14823,14825
2023-09-01,Ativo,Novos Clientes,2598,2509,2596,2596
2023-09-01,Ativo,Potencial Fiel,13124,12730,13115,13117
2023-09-01,Ativo,,143,143,143,143
2023-09-01,Churn,Em Risco,1809,1,1,1
2023-09-01,Churn,Hibernando,46,0,0,0
2023-09-01,Churn,Nao Perder!,33,0,0,0
2023-09-01,Churn,Perdido,15548,14,14,14
2023-09-01,Churn,,63740,22,23,24
2023-09-01,Dormente,Campeao,157,4,157,157
2023-09-01,Dormente,Clientes Fieis,9933,78,7116,9867
2023-09-01,Dormente,Clientes Promissores,2374,2,2240,2371
2023-09-01,Dormente,Novos Clientes,67,0,67,67
2023-09-01,Dormente,Potencial Fiel,9004,21,8538,8999
2023-09-01,Dormente,Precisa de Atencao,2948,12,12,2819
2023-09-01,Dormente,Quase Dormindo,5015,8,8,4805
2023-09-01,Dormente,,26,0,19,26
2023-09-01,Inativo,Clientes Fieis,63,0,0,0
2023-09-01,Inativo,Em Risco,6394,18,18,19
