ANO_MES;STATUS;SEGMENTO;QTD_CLIENTES;CLIENTES_CONTATAVEIS;CLIENTES_COM_EMAIL;CLIENTES_COM_TELEFONE;CLIENTES_COM_EMAIL_E_TELEFONE;CLIENTES_ATIVOS_30_DIAS;CLIENTES_ATIVOS_60_DIAS;CLIENTES_ATIVOS_90_DIAS
01/12/2021;Dormente;Precisa de Atencao;2470;2111;233;2111;233;3;3;2382
01/12/2021;Dormente;Quase Dormindo;4527;3871;236;3870;235;4;5;4339
01/12/2021;Dormente;;23;21;7;21;7;0;15;23
01/12/2021;Inativo;Clientes Fieis;39;32;8;32;8;0;0;1
01/12/2021;Inativo;Em Risco;5404;4698;558;4698;558;16;17;18
01/12/2021;Inativo;Hibernando;5607;4781;396;4781;396;12;12;12
01/12/2021;Inativo;Perdido;5633;4801;283;4801;283;4;4;4
01/12/2021;Inativo;Precisa de Atencao;60;52;6;52;6;0;0;0
01/12/2021;Inativo;Quase Dormindo;140;115;7;115;7;0;0;0
01/12/2021;Inativo;;12;11;1;11;1;0;0;0
01/12/2021;Não Ativado;Campeao;1;1;0;1;0;1;1;1
01/12/2021;Não Ativado;Hibernando;1;1;0;1;0;0;0;0
01/12/2021;Não Ativado;Nao Perder!;1;1;1;1;1;0;0;0
01/12/2021;Não Ativado;Perdido;1;1;1;1;1;0;0;0
01/12/2021;Não Ativado;;2816;1449;324;1195;70;68;72;78
01/01/2022;Ativo;Campeao;8883;8029;1643;8029;1643;8795;8883;8883
01/01/2022;Ativo;Clientes Fieis;10213;8850;1246;8850;1246;10003;10211;10212
01/01/2022;Ativo;Novos Clientes;2914;2524;156;2524;156;2822;2912;2912
01/01/2022;Ativo;Potencial Fiel;11683;10001;997;10001;997;11358;11672;11673
01/01/2022;Ativo;;95;94;67;94;67;95;95;95
01/01/2022;Churn;Em Risco;2021;1771;248;1770;247;7;7;7
01/01/2022;Churn;Hibernando;74;70;9;70;9;0;0;0
01/01/2022;Churn;Nao Perder!;28;23;6;23;6;0;0;0
01/01/2022;Churn;Perdido;18446;15528;1067;15524;1063;18;18;19
01/01/2022;Churn;;89097;57778;2253;57299;1774;22;24;26
01/01/2022;Dormente;Campeao;71;66;18;66;18;2;71;71
01/01/2022;Dormente;Clientes Fieis;7224;6399;1039;6399;1039;43;5081;7159
01/01/2022;Dormente;Clientes Promissores;2599;2274;155;2274;155;3;2431;2597
01/01/2022;Dormente;Novos Clientes;82;73;7;73;7;0;82;82
01/01/2022;Dormente;Potencial Fiel;8546;7373;759;7372;758;20;8109;8543
01/01/2022;Dormente;Precisa de Atencao;2823;2445;254;2444;253;12;13;2715
01/01/2022;Dormente;Quase Dormindo;5183;4466;337;4466;337;9;10;4970
01/01/2022;Dormente;;15;14;2;14;2;0;9;15
01/01/2022;Inativo;Clientes Fieis;50;45;11;45;11;0;0;0
01/01/2022;Inativo;Em Risco;5951;5177;698;5177;698;20;21;23
01/01/2022;Inativo;Hibernando;6589;5706;484;5706;484;11;13;14
01/01/2022;Inativo;Perdido;6814;5890;379;5890;379;6;8;8
01/01/2022;Inativo;Precisa de Atencao;101;83;8;83;8;0;0;0
01/01/2022;Inativo;Quase Dormindo;173;143;14;143;14;0;0;0
01/01/2022;Inativo;;16;15;4;15;4;0;0;0
01/01/2022;Não Ativado;Clientes Promissores;1;0;0;0;0;0;1;1
01/01/2022;Não Ativado;Hibernando;2;1;0;1;0;0;0;0
01/01/2022;Não Ativado;Nao Perder!;1;1;1;1;1;0;0;0
01/01/2022;Não Ativado;Perdido;3;3;1;3;1;0;0;0
01/01/2022;Não Ativado;Potencial Fiel;2;2;0;2;0;1;2;2
01/01/2022;Não Ativado;;6357;1927;704;1300;77;71;81;89
01/02/2022;Ativo;Campeao;6752;6078;1230;6078;1230;6689;6752;6752
01/02/2022;Ativo;Clientes Fieis;7659;6639;900;6639;900;7520;7659;7659
01/02/2022;Ativo;Novos Clientes;1949;1654;84;1654;84;1890;1948;1948
01/02/2022;Ativo;Potencial Fiel;8546;7289;715;7289;715;8332;8541;8543
01/02/2022;Ativo;;80;78;45;78;45;79;80;80
01/02/2022;Churn;Em Risco;1338;1167;148;1167;148;4;4;5
01/02/2022;Churn;Hibernando;47;42;3;42;3;0;0;0
01/02/2022;Churn;Nao Perder!;17;14;3;14;3;0;0;0
01/02/2022;Churn;Perdido;12496;10427;671;10424;668;10;10;10
01/02/2022;Churn;;58417;38275;1348;38005;1078;13;13;14
01/02/2022;Dormente;Campeao;50;48;12;48;12;2;50;50
01/02/2022;Dormente;Clientes Fieis;5314;4640;732;4640;732;31;3678;5270
01/02/2022;Dormente;Clientes Promissores;1808;1539;84;1539;84;0;1705;1808
01/02/2022;Dormente;Novos Clientes;65;56;9;56;9;0;65;65
01/02/2022;Dormente;Potencial Fiel;5960;5062;488;5062;488;22;5668;5958
01/02/2022;Dormente;Precisa de Atencao;1971;1703;182;1703;182;6;8;1907
01/02/2022;Dormente;Quase Dormindo;3806;3217;217;3217;217;6;6;3654
01/02/2022;Dormente;;14;13;4;13;4;0;8;14
01/02/2022;Inativo;Clientes Fieis;36;31;5;31;5;0;0;0
01/02/2022;Inativo;Em Risco;4267;3676;479;3676;479;16;20;22
01/02/2022;Inativo;Hibernando;4523;3890;305;3890;305;5;5;6
01/02/2022;Inativo;Perdido;4541;3878;208;3878;208;1;2;2
01/02/2022;Inativo;Precisa de Atencao;51;43;4;43;4;0;0;0
01/02/2022;Inativo;Quase Dormindo;140;115;9;115;9;0;0;0
01/02/2022;Inativo;;8;8;0;8;0;0;0;0
01/02/2022;Não Ativado;Campeao;1;1;0;1;0;1;1;1
01/02/2022;Não Ativado;Em Risco;3;3;1;3;1;0;0;0
01/02/2022;Não Ativado;Perdido;2;1;1;1;1;0;0;0
01/02/2022;Não Ativado;;2236;1064;197;938;71;72;78;80
01/03/2022;Ativo;Campeao;6308;5639;1140;5639;1140;6236;6308;6308
01/03/2022;Ativo;Clientes Fieis;7329;6251;874;6251;874;7205;7328;7329
01/03/2022;Ativo;Novos Clientes;1954;1666;100;1666;100;1897;1953;1953
01/03/2022;Ativo;Potencial Fiel;8191;6962;672;6962;672;7953;8184;8186
01/03/2022;Ativo;;69;68;42;68;42;67;69;69
01/03/2022;Churn;Em Risco;1404;1245;150;1245;150;1;1;3
01/03/2022;Churn;Hibernando;49;44;7;44;7;0;0;0
01/03/2022;Churn;Nao Perder!;17;13;8;13;8;0;0;0
01/03/2022;Churn;Perdido;12498;10406;690;10405;689;9;10;11
01/03/2022;Churn;;58010;35931;1294;35682;1045;14;15;15
01/03/2022;Dormente;Campeao;57;53;9;53;9;1;56;57
01/03/2022;Dormente;Clientes Fieis;4935;4328;652;4328;652;27;3432;4910
01/03/2022;Dormente;Clientes Promissores;1861;1578;81;1578;81;2;1748;1861
01/03/2022;Dormente;Novos Clientes;64;57;3;57;3;0;64;64
01/03/2022;Dormente;Potencial Fiel;5889;4973;457;4973;457;18;5582;5885
01/03/2022;Dormente;Precisa de Atencao;1829;1570;157;1570;157;3;4;1767
01/03/2022;Dormente;Quase Dormindo;3677;3131;190;3131;190;8;8;3552
01/03/2022;Dormente;;19;17;7;17;7;1;12;19
01/03/2022;Inativo;Clientes Fieis;38;35;1;35;1;1;1;1
01/03/2022;Inativo;Em Risco;4091;3498;412;3498;412;11;13;13
01/03/2022;Inativo;Hibernando;4290;3642;280;3642;280;10;10;10
01/03/2022;Inativo;Perdido;4521;3864;227;3864;227;3;3;3
01/03/2022;Inativo;Precisa de Atencao;65;57;5;57;5;0;0;0
01/03/2022;Inativo;Quase Dormindo;121;100;6;100;6;1;1;1
01/03/2022;Inativo;;11;9;1;9;1;0;0;0
01/03/2022;Não Ativado;Perdido;1;1;0;1;0;0;0;0
01/03/2022;Não Ativado;Potencial Fiel;1;1;0;1;0;1;1;1
01/03/2022;Não Ativado;Precisa de Atencao;1;0;0;0;0;0;0;1
01/03/2022;Não Ativado;;6360;1374;391;1044;61;56;62;63
01/04/2022;Ativo;Campeao;6201;5513;1154;5512;1153;6132;6201;6201
01/04/2022;Ativo;Clientes Fieis;7126;6103;829;6103;829;6991;7125;7125
01/04/2022;Ativo;Novos Clientes;1955;1633;92;1633;92;1891;1955;1955
01/04/2022;Ativo;Potencial Fiel;8370;7079;664;7078;663;8150;8367;8368
01/04/2022;Ativo;;78;74;41;74;41;77;78;78
01/04/2022;Churn;Em Risco;1436;1247;160;1247;160;1;1;1
01/04/2022;Churn;Hibernando;39;37;1;37;1;0;0;0
01/04/2022;Churn;Nao Perder!;14;12;2;12;2;0;0;0
01/04/2022;Churn;Perdido;12669;10457;607;10454;604;9;9;9
01/04/2022;Churn;;60208;37138;1352;36847;1061;13;14;16
01/04/2022;Dormente;Campeao;60;55;12;55;12;2;60;60
01/04/2022;Dormente;Clientes Fieis;4942;4301;643;4301;643;27;3432;4898
01/04/2022;Dormente;Clientes Promissores;1908;1637;81;1637;81;4;1795;1908
01/04/2022;Dormente;Novos Clientes;69;62;3;62;3;0;69;69
01/04/2022;Dormente;Potencial Fiel;5861;4913;482;4913;482;27;5577;5853
01/04/2022;Dormente;Precisa de Atencao;1902;1623;169;1623;169;8;8;1845
01/04/2022;Dormente;Quase Dormindo;3847;3258;229;3258;229;4;4;3679
01/04/2022;Dormente;;15;13;1;13;1;0;11;15
01/04/2022;Inativo;Clientes Fieis;27;24;5;24;5;0;0;0
01/04/2022;Inativo;Em Risco;4147;3581;456;3581;456;9;13;13
01/04/2022;Inativo;Hibernando;4423;3769;330;3769;330;6;7;8
01/04/2022;Inativo;Perdido;4657;3992;235;3992;235;5;5;5
01/04/2022;Inativo;Precisa de Atencao;48;41;3;41;3;0;0;0
01/04/2022;Inativo;Quase Dormindo;139;117;10;117;10;0;0;0
01/04/2022;Inativo;;14;14;3;14;3;0;0;0
01/04/2022;Não Ativado;Hibernando;1;1;0;1;0;0;0;0
01/04/2022;Não Ativado;Nao Perder!;1;1;0;1;0;0;0;0
01/04/2022;Não Ativado;Perdido;1;0;0;0;0;0;0;0
01/04/2022;Não Ativado;Quase Dormindo;1;0;0;0;0;0;0;1
01/04/2022;Não Ativado;;6400;2101;832;1315;46;43;48;48
01/05/2022;Ativo;Campeao;6689;6007;1196;6007;1196;6626;6689;6689
01/05/2022;Ativo;Clientes Fieis;7896;6741;948;6741;948;7738;7895;7895
01/05/2022;Ativo;Novos Clientes;2192;1881;109;1881;109;2126;2192;2192
01/05/2022;Ativo;Potencial Fiel;9302;7889;695;7889;695;9060;9298;9298
01/05/2022;Ativo;;80;77;48;77;48;80;80;80
01/05/2022;Churn;Em Risco;1455;1296;164;1296;164;1;1;1
01/05/2022;Churn;Hibernando;51;46;1;46;1;0;0;0
01/05/2022;Churn;Nao Perder!;27;26;11;26;11;0;0;0
01/05/2022;Churn;Perdido;14043;11683;669;11682;668;14;14;15
01/05/2022;Churn;;67876;43028;1513;42715;1200;23;24;28
01/05/2022;Dormente;Campeao;70;64;11;64;11;2;70;70
01/05/2022;Dormente;Clientes Fieis;5391;4741;770;4741;770;38;3754;5346
01/05/2022;Dormente;Clientes Promissores;2096;1794;106;1794;106;4;1975;2093
01/05/2022;Dormente;Novos Clientes;71;64;4;64;4;0;71;71
01/05/2022;Dormente;Potencial Fiel;6611;5622;518;5622;518;24;6241;6605
01/05/2022;Dormente;Precisa de Atencao;2063;1759;171;1759;171;5;6;2002
01/05/2022;Dormente;Quase Dormindo;4254;3603;243;3603;243;6;8;4102
01/05/2022;Dormente;;21;19;4;19;4;0;13;21
01/05/2022;Inativo;Clientes Fieis;40;36;5;36;5;1;1;1
01/05/2022;Inativo;Em Risco;4370;3819;468;3819;468;9;10;10
01/05/2022;Inativo;Hibernando;4936;4261;345;4261;345;5;5;5
01/05/2022;Inativo;Perdido;5097;4410;246;4410;246;2;2;2
01/05/2022;Inativo;Precisa de Atencao;62;50;6;50;6;0;0;0
01/05/2022;Inativo;Quase Dormindo;134;113;9;113;9;0;0;0
01/05/2022;Inativo;;14;11;0;11;0;0;0;0
01/05/2022;Não Ativado;Clientes Promissores;1;1;0;1;0;0;1;1
01/05/2022;Não Ativado;Nao Perder!;1;1;1;1;1;0;0;0
01/05/2022;Não Ativado;Novos Clientes;2;2;0;2;0;2;2;2
01/05/2022;Não Ativado;Perdido;1;0;0;0;0;0;0;0
01/05/2022;Não Ativado;Potencial Fiel;3;3;0;3;0;1;3;3
01/05/2022;Não Ativado;;17030;4765;2948;1888;71;46;59;61
01/06/2022;Ativo;Campeao;5646;5019;1027;5018;1026;5589;5646;5646
01/06/2022;Ativo;Clientes Fieis;6782;5745;785;5745;785;6623;6779;6779
01/06/2022;Ativo;Novos Clientes;2001;1719;101;1719;101;1936;1997;1997
01/06/2022;Ativo;Potencial Fiel;8250;6981;641;6981;641;8013;8246;8246
01/06/2022;Ativo;;64;63;34;63;34;63;64;64
01/06/2022;Churn;Em Risco;1357;1178;143;1178;143;1;1;1
01/06/2022;Churn;Hibernando;34;27;2;27;2;0;0;0
01/06/2022;Churn;Nao Perder!;17;16;3;16;3;0;0;0
01/06/2022;Churn;Perdido;13079;10817;676;10814;673;14;15;15
01/06/2022;Churn;;64375;40351;1377;40049;1075;10;11;11
01/06/2022;Dormente;Campeao;46;43;9;43;9;0;46;46
01/06/2022;Dormente;Clientes Fieis;4832;4220;625;4220;625;33;3433;4808
01/06/2022;Dormente;Clientes Promissores;1860;1582;81;1582;81;2;1752;1859
01/06/2022;Dormente;Novos Clientes;43;40;2;40;2;1;43;43
01/06/2022;Dormente;Potencial Fiel;5865;4978;464;4978;464;13;5581;5864
01/06/2022;Dormente;Precisa de Atencao;1841;1589;166;1589;166;8;8;1788
01/06/2022;Dormente;Quase Dormindo;3725;3164;195;3164;195;8;8;3593
01/06/2022;Dormente;;18;17;4;17;4;0;13;18
01/06/2022;Inativo;Clientes Fieis;22;18;2;18;2;0;0;0
01/06/2022;Inativo;Em Risco;3890;3362;430;3362;430;9;10;11
01/06/2022;Inativo;Hibernando;4383;3756;312;3756;312;9;9;9
01/06/2022;Inativo;Perdido;4590;3977;235;3977;235;3;3;3
01/06/2022;Inativo;Precisa de Atencao;52;41;8;41;8;0;0;0
01/06/2022;Inativo;Quase Dormindo;126;103;8;103;8;0;0;0
01/06/2022;Inativo;;16;14;0;14;0;0;0;0
01/06/2022;Não Ativado;Campeao;1;1;0;1;0;1;1;1
01/06/2022;Não Ativado;Em Risco;3;3;1;3;1;0;0;0
01/06/2022;Não Ativado;Novos Clientes;3;3;0;3;0;3;3;3
01/06/2022;Não Ativado;Perdido;5;3;0;3;0;0;0;0
01/06/2022;Não Ativado;Potencial Fiel;2;1;0;1;0;1;2;2
01/06/2022;Não Ativado;;8939;1762;392;1415;45;42;49;50
01/07/2022;Ativo;Campeao;5565;4939;1003;4939;1003;5518;5565;5565
01/07/2022;Ativo;Clientes Fieis;6780;5783;760;5783;760;6648;6780;6780
01/07/2022;Ativo;Novos Clientes;1967;1673;84;1673;84;1908;1967;1967
01/07/2022;Ativo;Potencial Fiel;8059;6821;611;6821;611;7845;8056;8056
01/07/2022;Ativo;;72;70;38;70;38;71;72;72
01/07/2022;Churn;Em Risco;1379;1188;140;1187;139;2;3;3
01/07/2022;Churn;Hibernando;42;34;2;34;2;0;0;0
01/07/2022;Churn;Nao Perder!;17;14;6;14;6;0;0;0
01/07/2022;Churn;Perdido;12947;10730;674;10727;671;5;6;7
01/07/2022;Churn;;64306;39816;1430;39525;1139;18;19;19
01/07/2022;Dormente;Campeao;50;45;10;45;10;2;50;50
01/07/2022;Dormente;Clientes Fieis;4671;4073;607;4073;607;39;3267;4635
01/07/2022;Dormente;Clientes Promissores;1889;1573;99;1573;99;3;1791;1889
01/07/2022;Dormente;Novos Clientes;56;49;4;49;4;0;56;56
01/07/2022;Dormente;Potencial Fiel;5776;4912;447;4912;447;24;5489;5772
01/07/2022;Dormente;Precisa de Atencao;1809;1553;162;1553;162;3;3;1753
01/07/2022;Dormente;Quase Dormindo;3707;3149;223;3149;223;7;8;3546
01/07/2022;Dormente;;19;14;2;14;2;0;13;19
01/07/2022;Inativo;Clientes Fieis;31;29;0;29;0;0;0;0
01/07/2022;Inativo;Em Risco;3876;3362;381;3362;381;13;13;14
01/07/2022;Inativo;Hibernando;4407;3786;282;3785;281;7;7;8
01/07/2022;Inativo;Perdido;4726;4061;216;4061;216;2;2;3
01/07/2022;Inativo;Precisa de Atencao;51;44;2;44;2;0;0;0
01/07/2022;Inativo;Quase Dormindo;121;103;7;103;7;0;0;0
01/07/2022;Inativo;;16;11;1;11;1;0;0;0
01/07/2022;Não Ativado;Clientes Fieis;1;1;0;1;0;0;0;0
01/07/2022;Não Ativado;Clientes Promissores;1;1;0;1;0;0;1;1
01/07/2022;Não Ativado;Novos Clientes;1;1;0;1;0;1;1;1
01/07/2022;Não Ativado;Perdido;2;1;0;1;0;0;0;0
01/07/2022;Não Ativado;Potencial Fiel;3;3;0;3;0;2;3;3
01/07/2022;Não Ativado;;5517;3290;294;3159;163;56;64;72
01/08/2022;Ativo;Campeao;5973;5369;1127;5369;1127;5909;5973;5973
01/08/2022;Ativo;Clientes Fieis;7079;6069;791;6069;791;6942;7079;7079
01/08/2022;Ativo;Novos Clientes;1979;1664;86;1664;86;1909;1976;1976
01/08/2022;Ativo;Potencial Fiel;8097;6895;636;6894;635;7895;8091;8092
01/08/2022;Ativo;;88;82;50;82;50;87;88;88
